# Simulation for trace KTH-SP2 started Tue Jun 30 18:17:22 CDT 2020
# [Machine] 
# SimpleMachine with 100 processors
# [Scheduler] 
# Priority Queue Scheduler
# Comparator: FIFOComparator
# [Allocator] 
# Simple Allocator

# Job 	Arrival	Start	End	Run	Wait	Resp.	Procs	S-FST	R-FST
14394	15887210	16718460	16718565	105	831250	831355	1	0	0
14375	15830779	16717599	16718569	970	886820	887790	16	0	0
14397	15887356	16718565	16718579	14	831209	831223	2	0	0
14398	15887579	16718569	16718587	18	830990	831008	4	0	0
14400	15887754	16718569	16718591	22	830815	830837	2	0	0
14389	15884340	16718430	16718594	164	834090	834254	3	0	0
14376	15830785	16718420	16719411	991	887635	888626	4	0	0
14377	15830799	16718420	16719496	1076	887621	888697	1	0	0
14395	15887273	16718479	16719668	1189	831206	832395	1	0	0
14391	15886676	16718439	16719765	1326	831763	833089	1	0	0
14392	15886997	16718454	16719971	1517	831457	832974	2	0	0
14381	15843074	16718421	16722271	3850	875347	879197	1	0	0
14380	15842743	16718420	16722291	3871	875677	879548	1	0	0
14383	15859207	16718421	16723853	5432	859214	864646	16	0	0
14402	15888359	16723853	16723877	24	835494	835518	2	0	0
14401	15888306	16723853	16724457	604	835547	836151	32	0	0
14403	15888373	16724457	16724937	480	836084	836564	32	0	0
14407	15888897	16724937	16724954	17	836040	836057	2	0	0
14408	15889041	16724937	16724954	17	835896	835913	4	0	0
14406	15888615	16724937	16724956	19	836322	836341	4	0	0
14412	15891119	16724956	16724970	14	833837	833851	2	0	0
14411	15890820	16724954	16724974	20	834134	834154	2	0	0
14413	15891245	16724970	16724985	15	833725	833740	4	0	0
14414	15891424	16724985	16725001	16	833561	833577	4	0	0
14415	15891665	16725001	16725022	21	833336	833357	4	0	0
14418	15892345	16725022	16725023	1	832677	832678	1	0	0
14417	15892321	16725022	16725035	13	832701	832714	2	0	0
14416	15892147	16725022	16725036	14	832875	832889	4	0	0
14419	15892585	16725036	16725052	16	832451	832467	4	0	0
14421	15893284	16725052	16725054	2	831768	831770	3	0	0
14423	15893823	16725054	16725055	1	831231	831232	3	0	0
14420	15893001	16725036	16725062	26	832035	832061	2	0	0
14409	15889219	16724954	16725119	165	835735	835900	3	0	0
14405	15888603	16724937	16725197	260	836334	836594	2	0	0
14379	15842406	16718420	16725598	7178	876014	883192	1	0	0
14404	15888482	16724937	16725913	976	836455	837431	32	0	0
14424	15894469	16725913	16726729	816	831444	832260	16	0	0
14359	15826055	16685654	16727617	41963	859599	901562	1	0	0
14362	15827992	16685654	16728785	43131	857662	900793	9	0	0
14367	15828962	16701136	16728829	27693	872174	899867	12	0	0
14429	15898582	16725913	16729543	3630	827331	830961	8	0	0
14428	15898570	16725913	16729646	3733	827343	831076	2	0	0
14430	15898587	16725913	16729757	3844	827326	831170	1	0	0
14386	15883097	16718430	16730242	11812	835333	847145	4	0	0
14435	15899410	16730242	16730254	12	830832	830844	1	0	0
14437	15899728	16730242	16730255	13	830514	830527	1	0	0
14434	15898991	16730242	16730257	15	831251	831266	1	0	0
14436	15899587	16730242	16730257	15	830655	830670	1	0	0
14438	15900198	16730254	16730269	15	830056	830071	1	0	0
14431	15898594	16726729	16730400	3671	828135	831806	4	0	0
14439	15900737	16730400	16730402	2	829663	829665	8	0	0
14443	15901570	16730402	16730413	11	828832	828843	1	0	0
14441	15901347	16730402	16730415	13	829055	829068	1	0	0
14442	15901451	16730402	16730415	13	828951	828964	1	0	0
14440	15901090	16730402	16730416	14	829312	829326	1	0	0
14444	15901770	16730402	16730416	14	828632	828646	1	0	0
14446	15902173	16730416	16730431	15	828243	828258	1	0	0
14425	15896069	16725913	16730777	4864	829844	834708	5	0	0
14387	15883388	16718430	16732810	14380	835042	849422	1	0	0
14388	15883490	16718430	16732817	14387	834940	849327	1	0	0
14396	15887278	16718479	16732853	14374	831201	845575	2	0	0
14448	15902372	16732853	16732866	13	830481	830494	1	0	0
14450	15902533	16732866	16732877	11	830333	830344	1	0	0
14399	15887632	16718569	16732893	14324	830937	845261	2	0	0
14432	15898604	16727617	16732971	5354	829013	834367	16	0	0
14452	15904735	16732971	16733047	76	828236	828312	8	0	0
14445	15902125	16730416	16733255	2839	828291	831130	7	0	0
14433	15898626	16729757	16735066	5309	831131	836440	32	0	0
14453	15904810	16735066	16735116	50	830256	830306	40	0	0
14451	15904577	16732893	16735254	2361	828316	830677	2	0	0
14454	15905535	16735116	16736134	1018	829581	830599	30	0	0
14374	15830764	16717436	16737583	20147	886672	906819	4	0	0
14410	15889700	16724954	16739321	14367	835254	849621	2	0	0
14455	15905567	16739321	16739328	7	833754	833761	64	0	0
14459	15907297	16739328	16739339	11	832031	832042	2	0	0
14461	15907700	16739328	16739339	11	831628	831639	2	0	0
14464	15908261	16739328	16739339	11	831067	831078	2	0	0
14466	15908681	16739328	16739339	11	830647	830658	2	0	0
14456	15905715	16739328	16739340	12	833613	833625	1	0	0
14462	15907999	16739328	16739340	12	831329	831341	2	0	0
14460	15907640	16739328	16739342	14	831688	831702	2	0	0
14465	15908421	16739328	16739342	14	830907	830921	2	0	0
14463	15908179	16739328	16739344	16	831149	831165	2	0	0
14457	15907100	16739328	16739345	17	832228	832245	2	0	0
14470	15909263	16739339	16739350	11	830076	830087	2	0	0
14471	15909567	16739339	16739352	13	829772	829785	2	0	0
14473	15909715	16739339	16739353	14	829624	829638	2	0	0
14477	15910469	16739344	16739355	11	828875	828886	2	0	0
14478	15910720	16739345	16739357	12	828625	828637	2	0	0
14475	15909980	16739342	16739370	28	829362	829390	2	0	0
14479	15911189	16739350	16739409	59	828161	828220	3	0	0
14422	15893341	16725052	16739452	14400	831711	846111	1	0	0
14469	15909144	16739339	16739506	167	830195	830362	3	0	0
14447	15902366	16732817	16739990	7173	830451	837624	8	0	0
14449	15902530	16732853	16740047	7194	830323	837517	1	0	0
14427	15896972	16725913	16740265	14352	828941	843293	6	0	0
14426	15896437	16725913	16740271	14358	829476	843834	3	0	0
14458	15907211	16739328	16740338	1010	832117	833127	30	0	0
14489	15914340	16740338	16740339	1	825998	825999	1	0	0
14486	15914135	16740338	16740352	14	826203	826217	4	0	0
14487	15914187	16740338	16740352	14	826151	826165	2	0	0
14491	15914489	16740352	16740368	16	825863	825879	2	0	0
14490	15914378	16740352	16740369	17	825974	825991	4	0	0
14492	15914551	16740368	16740386	18	825817	825835	4	0	0
14493	15914611	16740369	16740391	22	825758	825780	2	0	0
14494	15914771	16740386	16740400	14	825615	825629	4	0	0
14498	15914933	16740400	16740415	15	825467	825482	2	0	0
14485	15913592	16740338	16740503	165	826746	826911	3	0	0
14496	15914799	16740391	16740558	167	825592	825759	3	0	0
14499	15915589	16740503	16740748	245	824914	825159	4	0	0
14502	15916665	16740748	16740753	5	824083	824088	2	0	0
14474	15909885	16739340	16741066	1726	829455	831181	3	0	0
14472	15909683	16739339	16741088	1749	829656	831405	1	0	0
14468	15909025	16739328	16741254	1926	830303	832229	2	0	0
14488	15914255	16740338	16741278	940	826083	827023	2	0	0
14504	15918583	16740753	16741443	690	822170	822860	1	0	0
14507	15919484	16741066	16741842	776	821582	822358	1	0	0
14467	15908694	16739328	16742190	2862	830634	833496	11	0	0
14508	15923404	16742190	16742192	2	818786	818788	8	0	0
14505	15918766	16741066	16743713	2647	822300	824947	1	0	0
14503	15916782	16740753	16743885	3132	823971	827103	1	0	0
14482	15912320	16740271	16745559	5288	827951	833239	16	0	0
14513	15936145	16745559	16747057	1498	809414	810912	9	0	0
14378	15840378	16718420	16748392	29972	878042	908014	1	0	0
14501	15915875	16740748	16752433	11685	824873	836558	4	0	0
14366	15828922	16701136	16753196	52060	872214	924274	12	0	0
14369	15829994	16717436	16753425	35989	887442	923431	2	0	0
14506	15919272	16741066	16755458	14392	821794	836186	1	0	0
14511	15930858	16742192	16756254	14062	811334	825396	4	0	0
14512	15936111	16742192	16756544	14352	806081	820433	4	0	0
14368	15829444	16709328	16757327	47999	879884	927883	2	0	0
14510	15924726	16742190	16760179	17989	817464	835453	6	0	0
14500	15915589	16740558	16770541	29983	824969	854952	2	0	0
14480	15912186	16739370	16770578	31208	827184	858392	10	0	0
14476	15910169	16739342	16775312	35970	829173	865143	1	0	0
14481	15912191	16739990	16779678	39688	827799	867487	8	0	0
14509	15923451	16742190	16784188	41998	818739	860737	1	0	0
14497	15914812	16740400	16785042	44642	825588	870230	2	0	0
14495	15914794	16740386	16785619	45233	825592	870825	2	0	0
14483	15912366	16740338	16786997	46659	827972	874631	10	0	0
14484	15912456	16740338	16791890	51552	827882	879434	7	0	0
14514	15969994	16791890	16791929	39	821896	821935	96	0	0
14524	15971849	16791929	16792259	330	820080	820410	1	0	0
14516	15971286	16791929	16792511	582	820643	821225	3	0	0
14526	15973347	16791929	16792593	664	818582	819246	9	0	0
14521	15971457	16791929	16792616	687	820472	821159	1	0	0
14518	15971420	16791929	16792621	692	820509	821201	1	0	0
14517	15971401	16791929	16792692	763	820528	821291	1	0	0
14519	15971422	16791929	16792722	793	820507	821300	1	0	0
14522	15971469	16791929	16792789	860	820460	821320	1	0	0
14515	15970163	16791929	16796766	4837	821766	826603	8	0	0
14520	15971447	16791929	16804752	12823	820482	833305	8	0	0
14525	15972004	16791929	16806202	14273	819925	834198	50	0	0
14531	15975011	16806202	16806212	10	831191	831201	1	0	0
14540	15978017	16806202	16806214	12	828185	828197	1	0	0
14542	15978494	16806202	16806214	12	827708	827720	1	0	0
14539	15977896	16806202	16806215	13	828306	828319	2	0	0
14530	15974858	16806202	16806260	58	831344	831402	3	0	0
14523	15971790	16791929	16806287	14358	820139	834497	1	0	0
14527	15973458	16791929	16806311	14382	818471	832853	5	0	0
14544	15978520	16806202	16806372	170	827682	827852	3	0	0
14543	15978514	16806202	16806707	505	827688	828193	1	0	0
14541	15978208	16806202	16806774	572	827994	828566	3	0	0
14545	15980241	16806214	16806796	582	825973	826555	3	0	0
14534	15976715	16806202	16806913	711	829487	830198	2	0	0
14532	15975916	16806202	16807501	1299	830286	831585	4	0	0
14546	15981417	16806260	16808365	2105	824843	826948	4	0	0
14533	15975939	16806202	16809503	3301	830263	833564	4	0	0
14547	15981444	16806311	16811267	4956	824867	829823	4	0	0
14548	15982415	16808365	16811859	3494	825950	829444	20	0	0
14550	15984108	16811859	16812244	385	827751	828136	2	0	0
14528	15974121	16806202	16818661	12459	832081	844540	64	0	0
14557	15987629	16818661	16818669	8	831032	831040	1	0	0
14558	15987711	16818661	16818674	13	830950	830963	2	0	0
14554	15986610	16818661	16818741	80	832051	832131	4	0	0
14551	15985635	16818661	16818827	166	833026	833192	50	0	0
14562	15989010	16818827	16818836	9	829817	829826	2	0	0
14560	15987887	16818827	16818839	12	830940	830952	2	0	0
14563	15989189	16818836	16818850	14	829647	829661	2	0	0
14561	15988249	16818827	16818851	24	830578	830602	2	0	0
14564	15989330	16818839	16818853	14	829509	829523	2	0	0
14566	15989399	16818853	16818864	11	829454	829465	2	0	0
14567	15989507	16818864	16818870	6	829357	829363	1	0	0
14568	15989669	16818870	16818882	12	829201	829213	2	0	0
14553	15986192	16818661	16818892	231	832469	832700	4	0	0
14556	15987048	16818661	16819177	516	831613	832129	2	0	0
14571	15989762	16819177	16819190	13	829415	829428	2	0	0
14565	15989376	16818851	16819451	600	829475	830075	5	0	0
14573	15989853	16819451	16819617	166	829598	829764	3	0	0
14559	15987731	16818827	16820499	1672	831096	832768	64	0	0
14580	15990992	16820499	16820501	2	829507	829509	2	0	0
14583	15992433	16820499	16820505	6	828066	828072	2	0	0
14579	15990873	16820499	16820512	13	829626	829639	2	0	0
14578	15990660	16820499	16820514	15	829839	829854	2	0	0
14575	15989997	16820499	16820515	16	830502	830518	2	0	0
14584	15992463	16820499	16820523	24	828036	828060	2	0	0
14587	15992794	16820512	16820523	11	827718	827729	2	0	0
14538	15976956	16806202	16820558	14356	829246	843602	1	0	0
14529	15974288	16806202	16820567	14365	831914	846279	1	0	0
14537	15976953	16806202	16820573	14371	829249	843620	1	0	0
14536	15976934	16806202	16820593	14391	829268	843659	1	0	0
14590	15993654	16820593	16820604	11	826939	826950	2	0	0
14589	15993236	16820567	16820620	53	827331	827384	2	0	0
14592	15993906	16820620	16820663	43	826714	826757	3	0	0
14593	15994029	16820663	16820676	13	826634	826647	2	0	0
14585	15992657	16820501	16820678	177	827844	828021	3	0	0
14581	15991499	16820499	16820692	193	829000	829193	8	0	0
14599	15995141	16820692	16820702	10	825551	825561	2	0	0
14597	15994536	16820692	16820704	12	826156	826168	2	0	0
14598	15994797	16820692	16820706	14	825895	825909	2	0	0
14576	15990181	16820499	16820722	223	830318	830541	5	0	0
14602	15995847	16820722	16820736	14	824875	824889	2	0	0
14600	15995200	16820702	16820743	41	825502	825543	3	0	0
14605	15996220	16820743	16820745	2	824523	824525	2	0	0
14603	15995966	16820722	16820785	63	824756	824819	3	0	0
14604	15996020	16820736	16820788	52	824716	824768	3	0	0
14609	15996377	16820788	16820803	15	824411	824426	2	0	0
14607	15996338	16820785	16820834	49	824447	824496	3	0	0
14577	15990336	16820499	16820836	337	830163	830500	32	0	0
14615	15997447	16820836	16820838	2	823389	823391	8	0	0
14601	15995265	16820706	16820839	133	825441	825574	3	0	0
14611	15996925	16820834	16820845	11	823909	823920	2	0	0
14620	15997782	16820836	16820850	14	823054	823068	2	0	0
14613	15997098	16820836	16820851	15	823738	823753	2	0	0
14617	15997578	16820836	16820858	22	823258	823280	2	0	0
14614	15997354	16820836	16820870	34	823482	823516	2	0	0
14610	15996562	16820834	16820883	49	824272	824321	3	0	0
14612	15997040	16820836	16820890	54	823796	823850	5	0	0
14582	15992201	16820499	16820894	395	828298	828693	1	0	0
14619	15997611	16820836	16821059	223	823225	823448	2	0	0
14594	15994239	16820678	16821493	815	826439	827254	4	0	0
14595	15994254	16820678	16821497	819	826424	827243	2	0	0
14596	15994318	16820692	16821514	822	826374	827196	1	0	0
14618	15997592	16820836	16821517	681	823244	823925	2	0	0
14616	15997551	16820836	16821625	789	823285	824074	2	0	0
14569	15989700	16818892	16822202	3310	829192	832502	4	0	0
14586	15992696	16820505	16822300	1795	827809	829604	1	0	0
14570	15989758	16818892	16822436	3544	829134	832678	1	0	0
14622	15998262	16822436	16822443	7	824174	824181	2	0	0
14621	15998013	16822202	16822972	770	824189	824959	52	0	0
14572	15989794	16819451	16823185	3734	829657	833391	4	0	0
14588	15992848	16820523	16824602	4079	827675	831754	9	0	0
14624	15998805	16824602	16824619	17	825797	825814	3	0	0
14623	15998736	16824602	16825128	526	825866	826392	64	0	0
14640	16074130	16825128	16825138	10	750998	751008	4	0	0
14641	16074131	16825128	16825138	10	750997	751007	4	0	0
14638	16074067	16825128	16825140	12	751061	751073	4	0	0
14639	16074127	16825128	16825140	12	751001	751013	4	0	0
14628	16001617	16825128	16825156	28	823511	823539	4	0	0
14629	16001738	16825128	16825158	30	823390	823420	4	0	0
14635	16063924	16825128	16825433	305	761204	761509	1	0	0
14574	15989934	16820499	16825860	5361	830565	835926	9	0	0
14637	16067028	16825128	16827050	1922	758100	760022	1	0	0
14555	15986726	16818661	16827253	8592	831935	840527	1	0	0
14627	15999901	16825128	16828975	3847	825227	829074	1	0	0
14642	16075806	16825128	16830025	4897	749322	754219	4	0	0
14645	16076178	16825138	16830545	5407	748960	754367	4	0	0
14643	16076003	16825128	16832076	6948	749125	756073	9	0	0
14650	16077747	16832076	16832084	8	754329	754337	1	0	0
14647	16077488	16832076	16832089	13	754588	754601	2	0	0
14649	16077630	16832076	16832093	17	754446	754463	2	0	0
14648	16077512	16832076	16832102	26	754564	754590	2	0	0
14644	16076071	16825128	16832269	7141	749057	756198	9	0	0
14646	16076407	16832076	16832458	382	755669	756051	45	0	0
14653	16085419	16832458	16832474	16	747039	747055	1	0	0
14626	15999833	16824619	16833824	9205	824786	833991	1	0	0
14660	16088081	16832458	16844394	11936	744377	756313	4	0	0
14661	16089194	16832458	16844417	11959	743264	755223	4	0	0
14591	15993704	16820604	16845900	25296	826900	852196	1	0	0
14651	16084899	16832269	16846703	14434	747370	761804	8	0	0
14652	16084908	16832269	16847159	14890	747361	762251	8	0	0
14630	16002598	16825128	16848409	23281	822530	845811	1	0	0
14631	16002695	16825128	16848638	23510	822433	845943	1	0	0
14654	16085501	16832458	16850411	17953	746957	764910	1	0	0
14632	16002814	16825128	16851139	26011	822314	848325	1	0	0
14549	15984021	16811859	16852373	40514	827838	868352	16	0	0
14666	16103401	16852373	16852382	9	748972	748981	8	0	0
14668	16116979	16852382	16852481	99	735403	735502	8	0	0
14667	16116071	16852373	16852484	111	736302	736413	8	0	0
14669	16118074	16852481	16852583	102	734407	734509	8	0	0
14670	16118465	16852484	16852590	106	734019	734125	8	0	0
14672	16120937	16852590	16852692	102	731653	731755	4	0	0
14671	16120555	16852590	16852697	107	732035	732142	16	0	0
14674	16121354	16852692	16852775	83	731338	731421	1	0	0
14673	16121154	16852692	16852788	96	731538	731634	2	0	0
14535	15976769	16806202	16856565	50363	829433	879796	1	0	0
14657	16086937	16832458	16859819	27361	745521	772882	12	0	0
14675	16121548	16859819	16859925	106	738271	738377	32	0	0
14664	16099812	16847159	16861417	14258	747347	761605	8	0	0
14634	16011678	16825128	16864119	38991	813450	852441	1	0	0
14606	15996329	16820745	16868722	47977	824416	872393	2	0	0
14552	15985937	16818661	16869048	50387	832724	883111	1	0	0
14608	15996357	16820788	16874713	53925	824431	878356	2	0	0
14636	16064017	16825128	16876696	51568	761111	812679	1	0	0
14625	15999140	16824619	16878593	53974	825479	879453	2	0	0
14658	16086989	16832458	16880528	48070	745469	793539	16	0	0
14676	16133411	16880528	16880653	125	747117	747242	64	0	0
14681	16143903	16880653	16881021	368	736750	737118	12	0	0
14655	16085583	16832458	16886451	53993	746875	800868	2	0	0
14677	16137355	16880653	16890442	9789	743298	753087	16	0	0
14678	16137416	16880653	16895342	14689	743237	757926	8	0	0
14683	16151953	16881021	16895736	14715	729068	743783	8	0	0
14662	16090324	16844417	16897723	53306	754093	807399	9	0	0
14663	16090337	16846703	16900020	53317	756366	809683	9	0	0
14686	16166331	16890442	16904868	14426	724111	738537	8	0	0
14679	16137483	16880653	16906391	25738	743170	768908	16	0	0
14689	16196038	16900020	16914510	14490	703982	718472	8	0	0
14692	16210648	16906391	16921388	14997	695743	710740	8	0	0
14687	16181204	16895342	16925303	29961	714138	744099	8	0	0
14694	16237158	16925303	16925322	19	688145	688164	10	0	0
14695	16240878	16925322	16925420	98	684444	684542	1	0	0
14685	16165922	16890442	16926781	36339	724520	760859	2	0	0
14680	16137568	16880653	16934016	53363	743085	796448	9	0	0
14682	16144431	16881021	16934350	53329	736590	789919	9	0	0
14693	16223231	16921388	16945771	24383	698157	722540	16	0	0
14688	16182275	16897723	16946091	48368	715448	763816	16	0	0
14697	16243422	16934016	16948523	14507	690594	705101	8	0	0
14690	16204767	16904868	16958164	53296	700101	753397	9	0	0
14691	16204776	16906391	16959737	53346	701615	754961	9	0	0
14696	16243321	16925322	16961237	35915	682001	717916	8	0	0
14633	16006665	16825128	16966418	141290	818463	959753	8	0	0
14699	16246047	16959737	16992339	32602	713690	746292	3	0	0
14665	16101106	16847159	16997101	149942	746053	895995	2	0	0
14698	16244777	16959737	17008368	48631	714960	763591	64	0	0
14684	16156662	16890442	17012418	121976	733780	855756	6	0	0
14659	16087284	16832458	17023828	191370	745174	936544	1	0	0
14702	16250990	17012418	17024631	12213	761428	773641	32	0	0
14656	16085748	16832458	17025371	192913	746710	939623	3	0	0
14706	16275621	17024631	17027668	3037	749010	752047	4	0	0
14705	16275570	17024631	17028875	4244	749061	753305	4	0	0
14704	16261823	17024631	17041452	16821	762808	779629	2	0	0
14700	16246971	17008368	17051307	42939	761397	804336	32	0	0
14703	16257762	17024631	17076345	51714	766869	818583	9	0	0
14701	16247052	17008368	17123438	115070	761316	876386	32	0	0
14707	16279546	17123438	17123480	42	843892	843934	96	0	0
14711	16316639	17123480	17123578	98	806841	806939	10	0	0
14714	16321345	17123480	17130597	7117	802135	809252	1	0	0
14712	16317903	17123480	17132510	9030	805577	814607	10	0	0
14710	16310137	17123480	17137710	14230	813343	827573	50	0	0
14718	16325153	17137710	17137725	15	812557	812572	5	0	0
14717	16324893	17137710	17137726	16	812817	812833	5	0	0
14709	16281826	17123480	17137741	14261	841654	855915	8	0	0
14716	16324443	17137710	17137756	46	813267	813313	5	0	0
14713	16319696	17123480	17137802	14322	803784	818106	10	0	0
14723	16325946	17137756	17138035	279	811810	812089	13	0	0
14722	16325884	17137726	17138051	325	811842	812167	11	0	0
14721	16325780	17137710	17138109	399	811930	812329	9	0	0
14727	16327260	17138051	17138140	89	810791	810880	10	0	0
14725	16326936	17138035	17138154	119	811099	811218	4	0	0
14720	16325752	17137710	17138259	549	811958	812507	7	0	0
14724	16325991	17138035	17138282	247	812044	812291	15	0	0
14731	16327681	17138282	17138398	116	810601	810717	39	0	0
14719	16325635	17137710	17138467	757	812075	812832	5	0	0
14715	16323230	17137710	17138653	943	814480	815423	32	0	0
14729	16327477	17138109	17138927	818	810632	811450	4	0	0
14726	16327177	17138035	17139174	1139	810858	811997	3	0	0
14728	16327475	17138051	17139200	1149	810576	811725	3	0	0
14733	16329057	17138653	17140059	1406	809596	811002	3	0	0
14730	16327530	17138109	17140167	2058	810579	812637	1	0	0
14735	16329834	17138653	17142950	4297	808819	813116	1	0	0
14732	16327711	17138653	17149344	10691	810942	821633	50	0	0
14734	16329088	17138653	17151573	12920	809565	822485	12	0	0
14708	16281742	17123480	17175141	51661	841738	893399	9	0	0
14737	16341706	17175141	17177002	1861	833435	835296	32	0	0
14736	16334484	17149344	17197855	48511	814860	863371	64	0	0
14742	16396516	17197855	17197876	21	801339	801360	32	0	0
14741	16381909	17197855	17197959	104	815946	816050	4	0	0
14740	16345579	17197855	17224869	27014	852276	879290	32	0	0
14739	16344957	17177002	17226788	49786	832045	881831	4	0	0
14738	16344257	17177002	17230298	53296	832745	886041	9	0	0
14746	16401585	17226788	17231741	4953	825203	830156	1	0	0
14744	16400670	17224869	17237793	12924	824199	837123	64	0	0
14753	16411555	17237793	17238620	827	826238	827065	1	0	0
14743	16397651	17197855	17238973	41118	800204	841322	16	0	0
14745	16401101	17226788	17241131	14343	825687	840030	10	0	0
14747	16401950	17230298	17244708	14410	828348	842758	6	0	0
14750	16405573	17237793	17244781	6988	832220	839208	2	0	0
14755	16415362	17238973	17245452	6479	823611	830090	8	0	0
14752	16408216	17237793	17250943	13150	829577	842727	32	0	0
14758	16417806	17250943	17250965	22	833137	833159	1	0	0
14757	16416989	17250943	17251273	330	833954	834284	2	0	0
14760	16418647	17251273	17251427	154	832626	832780	2	0	0
14761	16418714	17251427	17251568	141	832713	832854	2	0	0
14759	16418585	17250943	17251739	796	832358	833154	2	0	0
14754	16412647	17237793	17252067	14274	825146	839420	2	0	0
14756	16416166	17250943	17264939	13996	834777	848773	64	0	0
14776	16423875	17264939	17264951	12	841064	841076	1	0	0
14770	16420167	17264939	17264956	17	844772	844789	1	0	0
14768	16419608	17264939	17264960	21	845331	845352	1	0	0
14762	16418812	17264939	17264978	39	846127	846166	8	0	0
14766	16419249	17264939	17265002	63	845690	845753	2	0	0
14765	16419031	17264939	17265017	78	845908	845986	2	0	0
14769	16419792	17264939	17265175	236	845147	845383	2	0	0
14787	16434631	17265175	17265186	11	830544	830555	1	0	0
14772	16421128	17264939	17265263	324	843811	844135	1	0	0
14763	16418884	17264939	17265464	525	846055	846580	2	0	0
14773	16422613	17264939	17265499	560	842326	842886	2	0	0
14748	16403412	17237793	17265594	27801	834381	862182	12	0	0
14771	16420575	17264939	17266829	1890	844364	846254	2	0	0
14767	16419423	17264939	17266834	1895	845516	847411	2	0	0
14779	16424618	17264939	17267251	2312	840321	842633	2	0	0
14774	16423272	17264939	17267314	2375	841667	844042	2	0	0
14778	16424173	17264939	17267325	2386	840766	843152	1	0	0
14796	16488925	17266829	17267381	552	777904	778456	1	0	0
14777	16424071	17264939	17267427	2488	840868	843356	1	0	0
14788	16434866	17265186	17268743	3557	830320	833877	1	0	0
14786	16433265	17265175	17268780	3605	831910	835515	1	0	0
14782	16428394	17264939	17270890	5951	836545	842496	8	0	0
14802	16492891	17270890	17270897	7	777999	778006	1	0	0
14801	16492433	17270890	17270898	8	778457	778465	1	0	0
14803	16493009	17270890	17270901	11	777881	777892	1	0	0
14799	16491158	17270890	17270916	26	779732	779758	3	0	0
14798	16490350	17268780	17273681	4901	778430	783331	2	0	0
14783	16428463	17264939	17274943	10004	836476	846480	8	0	0
14780	16426544	17264939	17279208	14269	838395	852664	1	0	0
14797	16489804	17267427	17281740	14313	777623	791936	10	0	0
14764	16418948	17264939	17281807	16868	845991	862859	8	0	0
14807	16500084	17281807	17282375	568	781723	782291	1	0	0
14806	16499217	17281807	17282688	881	782590	783471	1	0	0
14808	16502166	17282375	17284062	1687	780209	781896	1	0	0
14749	16403812	17237793	17286886	49093	833981	883074	16	0	0
14809	16503092	17286886	17286901	15	783794	783809	8	0	0
14810	16503367	17286886	17287173	287	783519	783806	1	0	0
14751	16406083	17237793	17288139	50346	831710	882056	1	0	0
14781	16427486	17264939	17289515	24576	837453	862029	1	0	0
14794	16458373	17265594	17291377	25783	807221	833004	1	0	0
14804	16495307	17281807	17294149	12342	786500	798842	32	0	0
14812	16507139	17294149	17294161	12	787010	787022	1	0	0
14805	16495382	17281807	17296206	14399	786425	800824	2	0	0
14816	16508919	17294149	17296870	2721	785230	787951	3	0	0
14793	16448245	17265594	17301542	35948	817349	853297	8	0	0
14811	16503666	17294149	17302096	7947	790483	798430	32	0	0
14829	16513435	17302096	17302111	15	788661	788676	1	0	0
14817	16508958	17302096	17302117	21	793138	793159	32	0	0
14828	16513153	17302096	17302118	22	788943	788965	1	0	0
14835	16514309	17302117	17302122	5	787808	787813	4	0	0
14823	16510681	17302096	17302125	29	791415	791444	1	0	0
14832	16514116	17302111	17302126	15	787995	788010	1	0	0
14819	16509594	17302096	17302128	32	792502	792534	1	0	0
14837	16516101	17302117	17302129	12	786016	786028	2	0	0
14831	16513675	17302096	17302130	34	788421	788455	1	0	0
14833	16514218	17302117	17302131	14	787899	787913	2	0	0
14818	16509543	17302096	17302132	36	792553	792589	1	0	0
14820	16509864	17302096	17302132	36	792232	792268	1	0	0
14826	16512854	17302096	17302133	37	789242	789279	1	0	0
14827	16513076	17302096	17302133	37	789020	789057	1	0	0
14836	16514411	17302117	17302134	17	787706	787723	8	0	0
14822	16510139	17302096	17302139	43	791957	792000	1	0	0
14824	16511042	17302096	17302152	56	791054	791110	1	0	0
14813	16507215	17294149	17302377	8228	786934	795162	8	0	0
14792	16446721	17265594	17302777	37183	818873	856056	1	0	0
14825	16512456	17302096	17303695	1599	789640	791239	1	0	0
14821	16509970	17302096	17303857	1761	792126	793887	1	0	0
14834	16514220	17302117	17303882	1765	787897	789662	1	0	0
14814	16507338	17294149	17304011	9862	786811	796673	8	0	0
14785	16433048	17265017	17306854	41837	831969	873806	10	0	0
14838	16517036	17306854	17307289	435	789818	790253	64	0	0
14841	16519300	17307289	17307291	2	787989	787991	4	0	0
14843	16520175	17307289	17307291	2	787114	787116	4	0	0
14851	16570498	17307289	17307377	88	736791	736879	1	0	0
14850	16568401	17307289	17307407	118	738888	739006	1	0	0
14847	16547645	17307289	17307914	625	759644	760269	4	0	0
14848	16559361	17307289	17307968	679	747928	748607	1	0	0
14840	16518188	17306854	17307984	1130	788666	789796	2	0	0
14849	16567556	17307289	17308314	1025	739733	740758	1	0	0
14842	16519822	17307289	17309942	2653	787467	790120	1	0	0
14800	16491377	17270890	17309960	39070	779513	818583	1	0	0
14830	16513641	17302096	17310199	8103	788455	796558	1	0	0
14844	16526108	17307289	17310946	3657	781181	784838	1	0	0
14791	16438731	17265594	17311199	45605	826863	872468	1	0	0
